date,port_ret,port_ret_net,nav,value
20260323,0.01775072363241157,0.01725072363241157,1.1382031620438267,11382031.620438267
20260324,0.0025132192719410917,0.0020132192719410917,1.1404946145850376,11404946.145850377
20260325,0.002639677902102189,0.002139677902102189,1.1429349057093316,11429349.057093317
20260326,-0.004369993390467774,-0.004869993390467774,1.1373688202727923,11373688.202727923
20260327,-0.006945651140903164,-0.0074456511409031634,1.1289003688185006,11289003.688185006
20260330,0.006286869114193794,0.005786869114193793,1.1354331674958185,11354331.674958184
20260331,0.01270185624909037,0.01220185624909037,1.149287559786052,11492875.597860519
20260401,0.001415592983422842,0.0009155929834228421,1.1503398394117272,11503398.394117272
20260402,0.003100070624914841,0.002600070624914841,1.1533308042368509,11533308.042368509
20260403,-0.0013262759559683145,-0.0018262759559683145,1.1512245039197955,11512245.039197955
20260407,0.013332969941007255,0.012832969941007254,1.165998133373949,11659981.333739491
20260408,-0.0008094483823355203,-0.0013094483823355204,1.1644713190043963,11644713.190043963
20260409,0.004783926172697605,0.004283926172697605,1.169459828165235,11694598.28165235
20260410,-0.0019196667870627904,-0.0024196667870627904,1.1666301250602196,11666301.250602195
20260413,0.0040573535889092405,0.0035573535889092405,1.1707802409225323,11707802.409225322
20260414,0.0030061153694499244,0.0025061153694499244,1.1737143512785566,11737143.512785567
20260415,0.0010319097884238237,0.0005319097884238237,1.1743386614308151,11743386.61430815
20260416,0.0006426408536918226,0.0001426408536918226,1.1745061701000048,11745061.701000048
20260417,-0.0009888230961612398,-0.0014888230961612398,1.172757538187376,11727575.38187376
20260420,-0.00009160514993376002,-0.00059160514993376,1.1720637287881608,11720637.287881607
20260421,-0.001173870998912785,-0.001673870998912785,1.1701018453036647,11701018.453036647
20260422,-0.0005928825796798875,-0.0010928825796798875,1.168823061380481,11688230.613804812
20260423,-0.0011474740872456702,-0.0016474740872456702,1.1668974556742817,11668974.556742817
20260424,0.00385758701473059,0.00335758701473059,1.1708154154189758,11708154.154189758
20260427,0.007707416803048128,0.0072074168030481275,1.1792539701173341,11792539.70117334
20260428,-0.004663634195286881,-0.005163634195286881,1.1731647339923084,11731647.339923084
20260429,0.0007656651227379907,0.00026566512273799067,1.1734764029453564,11734764.029453564
20260430,0.00827586321342123,0.0077758632134212295,1.182601194938837,11826011.949388372
20260506,0.010124650998147688,0.009624650998147688,1.1939833187101159,11939833.18710116
20260507,0.0062366669583123644,0.005736666958312365,1.2008328033633362,12008328.033633363
20260508,-0.0018224229474928966,-0.002322422947492897,1.198043961704703,11980439.617047029
